0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031914894	0.0	0.0	0.04761905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020833334	0.008474576	0.0	0.0	0.0	0.0	0.03125	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.9519231	0.0	0.0	0.0	0.009615385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020618556	0.0	0.0	0.0	0.0	0.0	0.0	0.03448276	0.0	0.011494253	0.0	0.0	0.0	0.0	0.0	0.0	0.01923077
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07272727	0.0078125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.03409091	0.0	0.0	1.0	0.5222222	0.0	0.0	0.0	0.0	0.872549	0.0	0.0	0.0	0.04901961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05102041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027272727	0.0	0.0	0.0	0.0	0.0	0.0	0.108333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01923077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03846154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016129032	0.017857144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.43548387	0.0	0.0	0.0	0.0	0.8545455	0.0	0.0	0.0	0.036363635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16216215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019607844	0.0	0.0	0.0	0.0	0.0	0.0	0.014705882	0.014705882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040816326	0.0	0.0	0.0	0.0	0.009345794	0.0	0.0	0.0	0.010309278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010752688	0.0	0.0	0.0	0.0	0.0	0.032258064	0.0	0.0	0.0	0.008928572	0.0	0.0	1.0	0.45544556	0.0	0.0	0.0	0.0	0.88785046	0.0	0.0	0.0	0.046728972	0.009259259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043010753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010416667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05882353	0.009803922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009009009	0.0	0.0	0.018518519	0.010989011	0.0	0.0	0.0	0.010989011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010416667	1.0	0.44680852	0.0	0.0	0.0	0.0	0.8659794	0.0	0.0	0.0	0.041237112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041237112	0.0	0.0	0.0091743115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027522936	0.0	0.0	0.0	0.0	0.0	0.0	0.071428575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009090909	0.036363635	0.0	0.0	0.0	0.0	0.012048192	0.0	0.0	0.0	0.010526316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009259259	0.0	0.0	0.0	0.018518519	0.0	0.0	0.0	1.0	0.49074075	0.0	0.0	0.0	0.0	0.9032258	0.0	0.0	0.0	0.07526882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.072916664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018867925	0.0	0.0	0.0	0.0	0.0	0.01010101	0.060606062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01980198
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050847456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010416667	0.0	0.0	0.010416667	0.009708738	0.0	0.0	0.0	0.0	0.0	0.058252428	0.0	0.0	0.0	0.01010101	0.0	0.0	1.0	0.46875	0.0	0.0	0.0	0.0	0.86915886	0.0	0.0	0.0	0.06542056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031914894	0.0	0.0	0.009708738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018181818	0.0	0.0	0.0	0.0	0.0	0.0	0.09195402	0.0	0.0	0.0	0.0	0.0	0.0	0.010869565	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033333335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00990099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011235955	1.0	0.46534654	0.0	0.0	0.0	0.0	0.91346157	0.0	0.0	0.0	0.057692308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.074074075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017391304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04347826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012048192	0.0	0.0	0.0	0.0	0.010204081	0.0	0.0	0.0	0.010204081	0.029126214	0.0	0.0	1.0	0.46938777	0.0	0.0	0.0	0.0	0.85	0.0	0.0	0.0	0.09	0.02173913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016528925	0.0	0.0	0.0	0.0	0.0	0.0	0.05102041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.011235955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08791209	0.0	0.0	0.0	0.0	0.0	0.01980198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.02020202	0.0	0.0	0.008403362	1.0	0.4848485	0.0	0.0	0.0	0.0	0.8952381	0.0	0.0	0.0	0.03809524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1010101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055045873	0.0	0.0	0.0	0.0	0.0	0.0	0.0882353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
